thita,thita_dot,thita_double_dot,phi,phi_dot,phi_double_dot,W_dot_plus,lift
0,0,0,0,0,0,0,0
6.12742912260604e-10,4.90152686013613e-06,0.0261392457718868,0,0,0,0,0.000325
4.90193766962032e-09,1.96060699228836e-05,0.0522782914681222,0,0,0,0,0.001724
1.6544007976522e-08,4.41135166365396e-05,0.0784169370145864,0,0,0,0,0.002833
3.92153212577625e-08,7.84236794156434e-05,0.104554982340222,0,0,0,0,0.004821
7.65921605167251e-08,0.000122536295642541,0.130692227378567,0,0,0,0,0.007681
1.32350696197223e-07,0.00017645102766909,0.156828472069283,0,0,0,0,0.010353
2.10166958047843e-07,0.000240167462820218,0.182963516359691,0,0,0,0,0.013856
3.13716806979898e-07,0.000313685113395766,0.209097160206297,0,0,0,0,0.018197
4.46675906933716e-07,0.000397003416675185,0.235229203576329,0,0,0,0,0.022512
6.12719696746038e-07,0.000490121734921514,0.261359446449265,0,0,0,0,0.027679
8.15523362016302e-07,0.000593039355386358,0.287487688818362,0,0,0,0,0.034076
1.0587618069746e-06,0.00070575549031501,0.313613730692194,0,0,0,0,0.040521
1.34610962635573e-06,0.000828269276952844,0.339737372096173,0,0,0,0,0.04897
1.68124107726773e-06,0.000960579777552144,0.365858413074088,0,0,0,0,0.057406
2.06783005107479e-06,0.00110268597937836,0.39197665368963,0,0,0,0,0.06721
2.50955004527691e-06,0.00125458679471892,0.418091894027928,0,0,0,0,0.078297
3.01007413538059e-06,0.00141628106089076,0.444203934197072,0,0,0,0,0.089606
3.57307494680068e-06,0.00158776754024975,0.470312574329648,0,0,0,0,0.102882
4.2022246267356e-06,0.00176904492020001,0.496417614584269,0,0,0,0,0.115557
4.90119481606907e-06,0.00196011181320364,0.522518855147099,0,0,0,0,0.131684
5.67365662125872e-06,0.00216096675679191,0.548616096233387,0,0,0,0,0.146259
6.52328058625119e-06,0.00237160821357594,0.574709138088996,0,0,0,0,0.164357
7.45373666436068e-06,0.00259203457125868,0.600797780991929,0,0,0,0,0.182155
8.46869419020849e-06,0.00282224414264764,0.62688182525386,0,0,0,0,0.202472
9.57182185161604e-06,0.00306223516566674,0.652961071221663,0,0,0,0,0.223194
1.07667876615266e-05,0.00331200580337121,0.679035319278939,0,0,0,0,0.245413
1.20572589299452e-05,0.00357155414396028,0.705104369847543,0,0,0,0,0.269426
1.34469022358487e-05,0.0038408782007928,0.731168023389114,0,0,0,0,0.293925
1.49393833991306e-05,0.00411997591240201,0.7572260804066,0,0,0,0,0.320797
1.65383674525423e-05,0.00440884514251136,0.783278341445787,0,0,0,0,0.347369
1.8247518613631e-05,0.00470748368005113,0.809324607096824,0,0,0,0,0.377816
2.00705002567118e-05,0.0050158892391749,0.835364677995751,0,0,0,0,0.406926
2.2010974884804e-05,0.00533405945927724,0.861398354826023,0,0,0,0,0.439924
2.40726041016185e-05,0.00566199190501198,0.887425438320037,0,0,0,0,0.472775
2.62590485835158e-05,0.00599968406631047,0.913445729260657,0,0,0,0,0.508451
2.85739680514922e-05,0.00634713335840132,0.939459028482738,0,0,0,0,0.544642
3.10210212431769e-05,0.00670433712182974,0.965465136874653,0,0,0,0,0.582676
3.36038658848031e-05,0.00707129262247771,0.991463855379813,0,0,0,0,0.622621
3.63261586632404e-05,0.00744799705158578,1.01745498499819,0,0,0,0,0.663331
3.91915551979816e-05,0.00783444752577366,1.04343832678786,0,0,0,0,0.706643
4.22037100131731e-05,0.00823064108706269,1.06941368186648,0,0,0,0,0.750533
4.53662765096367e-05,0.00863657470289842,1.09538085141287,0,0,0,0,0.796496
4.86829069369293e-05,0.00905224526617401,1.12133963666847,0,0,0,0,0.843633
5.21572523653357e-05,0.00947764959525358,1.14728983893893,0,0,0,0,0.893094
5.57929626579771e-05,0.0099127844339972,1.17323125959557,0,0,0,0,0.944035
5.95936864428553e-05,0.0103576464517848,1.19916370007695,0,0,0,0,0.995736
6.35630710848986e-05,0.010812232243543,1.22508696189034,0,0,0,0,1.050339
6.77047626580882e-05,0.0112765383297702,1.25100084661328,0,0,0,0,1.106039
7.20224059175313e-05,0.0117505611565631,1.27690515589508,0,0,0,0,1.163317
7.65196442715427e-05,0.0122342970956451,1.30279969145835,0,0,0,0,1.222142
8.12001197537797e-05,0.0127277424443925,1.32868425510051,0,0,0,0,1.282466
8.60674729953866e-05,0.0132308934258639,1.3545586486953,0,0,0,0,1.344937
9.1125343197076e-05,0.0137437461888289,1.3804226741943,0,0,0,0,1.408332
9.63773681012954e-05,0.0142662968077974,1.40627613362847,0,0,0,0,1.474284
0.000101827183964433,0.0147985412830497,1.43211882910961,0,0,0,0,1.541159
0.000107478425528883,0.0153404755406671,1.45795056283196,0,0,0,0,1.609874
0.00011333472599532,0.0158920954325635,1.4837711370736,0,0,0,0,1.680758
0.000119399716994856,0.0164533967365161,1.50958035419809,0,0,0,0,1.752409
0.000125677028561202,0.0170243751561992,1.53537801665589,0,0,0,0,1.826087
0.000132170289102955,0.0176050263212154,1.56116392698589,0,0,0,0,1.901627
0.000138883125375771,0.0181953457871309,1.58693788781695,0,0,0,0,1.978163
0.000145819162454632,0.0187953290355078,1.6126997018694,0,0,0,0,2.057151
0.000152982023706095,0.0194049714739397,1.63844917195653,0,0,0,0,2.136955
0.000160375330760537,0.0200242684360867,1.66418610098612,0,0,0,0,2.218636
0.000168002703484471,0.0206532151817109,1.68991029196194,0,0,0,0,2.302318
0.00017586775995281,0.0212918068967128,1.71562154798526,0,0,0,0,2.386207
0.000183974116421185,0.0219400386931681,1.74131967225637,0,0,0,0,2.473845
0.000192325387298245,0.0225979056093654,1.76700446807605,0,0,0,0,2.560439
0.000200925185118034,0.0232654026098434,1.79267573884711,0,0,0,0,2.650756
0.000209777120512316,0.0239425245854307,1.81833328807589,0,0,0,0,2.741709
0.000218884802182916,0.0246292663532834,1.84397691937375,0,0,0,0,2.834112
0.000228251836874128,0.0253256226569263,1.86960643645858,0,0,0,0,2.928142
0.0002378818293451,0.0260315881662918,1.89522164315631,0,0,0,0,3.023314
0.000247778382342264,0.0267471574777615,1.9208223434024,0,0,0,0,3.120591
0.000257945096571693,0.0274723251142074,1.94640834124335,0,0,0,0,3.218429
0.000268385570671622,0.0282070855250339,1.97197944083819,0,0,0,0,3.318778
0.000279103401184861,0.0289514330862197,1.99753544645999,0,0,0,0,3.419538
0.000290102182531254,0.0297053621003617,2.02307616249734,0,0,0,0,3.522101
0.000301385506980208,0.030468866796718,2.04860139345588,0,0,0,0,3.626778
0.000312956964623153,0.0312419413312526,2.07411094395976,0,0,0,0,3.731383
0.000324820143346086,0.0320245797866795,2.09960461875315,0,0,0,0,3.83792
0.000336978628802134,0.032816776172508,2.12508222270176,0,0,0,0,3.94609
0.000349436004384036,0.0336185244250898,2.15054356079429,0,0,0,0,4.05488
0.000362195851196776,0.0344298184076637,2.17598843814394,0,0,0,0,4.165173
0.000375261748030178,0.0352506519104033,2.20141665998992,0,0,0,0,4.277083
0.000388637271331467,0.0360810186504651,2.2268280316989,0,0,0,0,4.389519
0.000402325995177908,0.0369209122720357,2.25222235876655,0,0,0,0,4.504123
0.000416331491249484,0.037770326346381,2.27759944681899,0,0,0,0,4.618321
0.000430657328801511,0.0386292543718949,2.3029591016143,0,0,0,0,4.735938
0.000445307074637363,0.0394976897741498,2.32830112904399,0,0,0,0,4.85281
0.000460284293081138,0.0403756259059461,2.35362533513449,0,0,0,0,4.971549
0.000475592545950365,0.0412630560473638,2.37893152604866,0,0,0,0,5.091565
0.000491235392528784,0.0421599734058136,2.40421950808722,0,0,0,0,5.211923
0.00050721638953907,0.0430663711160887,2.4294890876903,0,0,0,0,5.333582
0.000523539091115626,0.0439822422404178,2.45474007143885,0,0,0,0,5.455721
0.000540207048777357,0.0449075797685175,2.4799722660562,0,0,0,0,5.579808
0.000557223811400542,0.0458423766176471,2.50518547840945,0,0,0,0,5.703737
0.000574592925191566,0.0467866256326618,2.53037951551102,0,0,0,0,5.829675
0.000592317933659881,0.0477403195860678,2.5555541845201,0,0,0,0,5.955492
0.000610402377590827,0.0487034511780774,2.58070929274413,0,0,0,0,6.0828
0.000628849795018545,0.0496760130366654,2.60584464764026,0,0,0,0,6.210775
0.000647663721198917,0.0506579977176254,2.63096005681686,0,0,0,0,6.340049
0.00066684768858246,0.0516493977046261,2.65605532803493,0,0,0,0,6.468988
0.000686405226787296,0.0526502054092695,2.68113026920966,0,0,0,0,6.599126
0.00070633986257219,0.0536604131711492,2.70618468841181,0,0,0,0,6.729942
0.000726655119809525,0.0546800132579082,2.73121839386923,0,0,0,0,6.86269
0.00074735451945827,0.0557089978652986,2.75623119396833,0,0,0,0,6.993243
